timestamp,source_ip,destination_ip,username_attempted,access_type,access_status,reason,user_agent
2025-02-23 15:10:51,105.84.69.144,88.129.78.138,hacker,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-05 03:29:02,138.70.158.233,44.88.142.192,hacker,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-22 05:36:54,71.36.83.188,133.202.63.174,user123,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-02 12:36:10,61.192.244.166,71.236.76.64,admin,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-05 16:30:36,159.151.156.61,185.4.49.181,root,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-26 18:32:07,16.107.184.150,4.29.38.89,admin,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-24 20:37:40,38.81.60.167,114.223.205.70,hacker,File Access,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-07 22:05:54,250.206.23.92,233.237.151.24,user123,Login Attempt,Failed,Account Locked,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-15 19:47:30,22.46.175.216,12.239.80.156,admin,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-15 16:47:44,166.122.24.88,16.220.31.181,admin,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-14 01:32:07,66.83.160.91,181.101.181.157,admin,Login Attempt,Failed,Account Locked,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-08 17:47:53,13.174.240.81,68.32.82.46,admin,File Access,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-09 17:41:54,240.56.176.128,235.96.174.154,admin,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-16 05:18:16,85.23.210.246,187.13.109.152,anonymous,File Access,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-04 01:50:53,212.25.99.120,85.108.71.18,guest,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-18 21:41:28,181.21.73.238,101.199.184.120,test_user,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-28 09:36:08,101.19.39.104,254.183.28.240,guest,File Access,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-03 06:53:02,246.196.235.155,234.124.102.228,admin,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-13 00:55:49,33.148.198.11,164.24.71.94,hacker,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-25 22:42:05,40.47.127.119,221.118.105.187,user123,File Access,Failed,Account Locked,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-09 06:00:56,8.71.133.216,62.34.113.4,test_user,File Access,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-21 03:50:30,102.37.160.82,121.35.72.188,test_user,File Access,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-10 11:12:17,212.177.61.24,24.231.26.250,test_user,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-04 07:33:38,149.237.147.133,182.63.202.47,root,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-25 10:39:25,107.152.186.55,72.13.2.74,user123,File Access,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-05 11:20:56,186.189.86.144,24.106.160.21,user123,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-15 00:35:16,208.250.7.23,166.164.69.229,anonymous,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-12 23:09:15,100.46.22.31,248.4.76.57,guest,File Access,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-15 02:44:53,174.208.191.96,161.239.11.249,hacker,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-13 07:28:47,57.194.3.225,15.143.219.11,hacker,Login Attempt,Failed,Invalid Credentials,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-26 07:07:37,203.79.136.191,229.155.254.247,hacker,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-25 17:21:47,171.180.183.45,63.203.199.145,hacker,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-05 23:01:21,93.3.165.37,208.246.188.124,admin,Login Attempt,Failed,Account Locked,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-20 05:54:45,161.159.47.171,106.81.213.199,root,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-09 00:31:16,61.147.112.83,155.128.228.189,admin,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-02 16:05:00,65.243.147.64,62.182.46.237,anonymous,File Access,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-11 23:35:37,129.132.136.60,105.72.3.32,admin,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-21 10:41:57,111.99.249.73,245.250.180.103,guest,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-02 02:29:30,12.93.123.52,109.53.176.234,test_user,File Access,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-20 22:14:38,178.125.8.176,204.112.134.122,hacker,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-19 09:22:56,148.44.11.200,145.44.224.248,admin,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-14 23:52:47,218.69.249.111,238.254.133.219,guest,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-16 22:19:57,3.41.78.86,130.85.156.83,hacker,Login Attempt,Failed,Account Locked,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-16 21:51:30,140.26.124.127,163.26.119.68,test_user,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-12 12:11:38,124.77.86.21,76.84.229.23,admin,File Access,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-07 11:47:53,215.62.116.143,115.243.17.167,anonymous,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-04 22:18:43,183.159.45.114,88.234.31.11,hacker,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-21 03:03:34,101.82.87.81,16.149.173.200,user123,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-14 04:48:44,110.135.201.11,32.6.42.18,admin,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-10 01:08:17,82.11.168.103,205.58.146.40,test_user,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-02 09:07:56,180.21.161.134,234.149.43.9,admin,File Access,Failed,Account Locked,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-04 09:28:51,128.75.206.108,180.97.169.187,user123,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-15 03:02:09,206.146.158.76,36.159.74.60,admin,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-11 04:32:25,252.160.67.235,56.124.167.18,anonymous,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-08 13:35:10,79.49.125.215,242.49.123.123,test_user,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-23 15:15:59,133.4.1.203,93.243.47.14,user123,File Access,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-28 17:54:24,145.244.185.150,137.199.227.31,root,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-08 10:30:52,208.89.46.54,54.243.57.77,user123,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-24 05:19:00,19.247.208.40,119.181.69.18,guest,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-05 20:54:56,224.105.229.235,19.247.226.243,admin,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-09 02:50:01,97.12.147.137,203.209.239.93,user123,File Access,Failed,Account Locked,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-19 19:15:30,59.187.209.168,143.49.13.110,user123,Login Attempt,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-23 17:51:18,110.113.126.21,108.109.169.201,root,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-25 03:36:24,197.118.253.176,250.126.211.124,hacker,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-22 03:59:24,241.11.249.196,51.7.173.21,guest,Login Attempt,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-26 07:58:53,213.151.85.145,60.85.208.50,hacker,File Access,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-01 23:55:43,188.208.151.32,69.125.226.123,user123,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-16 01:22:51,191.17.111.72,248.132.64.149,admin,Login Attempt,Failed,Invalid Credentials,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-17 10:14:59,174.9.20.218,178.85.28.113,admin,Login Attempt,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-15 13:00:57,2.37.167.38,226.14.128.95,user123,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-10 21:58:01,220.150.167.226,235.125.171.161,guest,File Access,Failed,Blocked IP,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-23 07:29:44,225.129.174.221,40.147.46.182,test_user,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-20 10:38:09,125.243.44.131,19.243.31.94,admin,Login Attempt,Failed,Account Locked,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-21 20:42:23,217.102.218.34,24.107.76.220,root,Login Attempt,Failed,Account Locked,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-06 00:10:32,140.153.14.229,23.29.112.199,test_user,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-21 19:11:27,11.248.119.214,192.161.58.196,guest,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-13 06:07:18,221.51.231.161,185.31.17.49,test_user,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-25 19:21:51,95.125.79.205,77.162.40.126,root,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-10 00:06:54,50.191.24.253,226.180.158.228,admin,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-21 10:10:10,101.241.80.45,38.44.248.87,hacker,File Access,Failed,Account Locked,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-01 12:15:44,161.218.23.143,243.140.9.155,hacker,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-12 22:47:47,233.116.202.157,153.81.109.249,anonymous,File Access,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-06 12:47:53,5.102.1.155,224.85.251.138,test_user,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-20 19:31:33,208.34.113.73,13.112.120.19,guest,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-23 14:40:45,77.32.32.146,15.141.189.21,guest,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-13 16:50:58,43.52.233.31,112.181.211.81,hacker,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-15 20:50:23,29.103.219.134,77.224.208.84,admin,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-25 17:13:05,216.95.185.160,20.68.25.158,test_user,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-16 11:47:45,231.146.237.13,175.44.203.205,guest,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-05 01:56:55,192.78.151.226,172.157.197.21,hacker,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-19 22:35:36,141.122.215.253,69.249.123.162,user123,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-21 06:47:39,39.158.244.55,98.47.47.27,hacker,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-11 22:46:58,20.236.98.36,110.53.170.8,test_user,File Access,Failed,Account Locked,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-05 20:42:11,162.132.126.124,95.181.103.152,root,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-25 03:23:32,92.142.14.188,105.60.40.178,admin,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
